entry_time,exit_time,type,entry,exit,pips,mfe,bars,exit_reason
2023-02-06 05:55:00,2023-02-06 07:25:00,BUY,1875.93,1876.09,16.0,246.0,18,TIME EXIT
2023-02-06 08:10:00,2023-02-06 08:30:00,BUY,1878.06,1876.66,-140.0,60.0,4,TIME EXIT
2023-02-06 08:50:00,2023-02-06 09:05:00,BUY,1877.92,1875.8,-212.0,0.0,3,TIME EXIT
2023-02-06 10:15:00,2023-02-06 10:35:00,BUY,1878.98,1879.03,5.0,38.0,4,TIME EXIT
2023-02-06 10:45:00,2023-02-06 11:00:00,BUY,1879.95,1878.16,-179.0,21.0,3,TIME EXIT
2023-02-06 12:05:00,2023-02-06 12:20:00,SELL,1871.9,1873.0,-110.0,0.0,3,TIME EXIT
2023-02-06 12:25:00,2023-02-06 12:40:00,SELL,1872.99,1873.13,-14.0,73.0,3,TIME EXIT
2023-02-06 12:55:00,2023-02-06 14:05:00,SELL,1872.63,1872.86,-23.0,438.0,14,TIME EXIT
2023-02-06 14:40:00,2023-02-06 14:55:00,BUY,1873.73,1872.33,-140.0,0.0,3,TIME EXIT
2023-02-06 16:35:00,2023-02-06 16:50:00,BUY,1873.69,1872.28,-141.0,39.0,3,TIME EXIT
2023-02-06 17:00:00,2023-02-06 17:10:00,BUY,1873.9,1870.37,-353.0,0.0,2,SL HIT
2023-02-06 17:45:00,2023-02-06 18:00:00,SELL,1865.98,1866.0,-2.0,15.0,3,TIME EXIT
2023-02-06 19:15:00,2023-02-06 19:35:00,SELL,1865.12,1865.44,-32.0,128.0,4,TIME EXIT
2023-02-06 19:45:00,2023-02-06 20:00:00,SELL,1864.94,1864.77,17.0,17.0,3,TIME EXIT
2023-02-06 20:05:00,2023-02-06 20:20:00,SELL,1864.76,1866.18,-142.0,0.0,3,TIME EXIT
2023-02-06 22:15:00,2023-02-06 22:30:00,SELL,1866.37,1866.29,8.0,8.0,3,TIME EXIT
2023-02-06 22:35:00,2023-02-06 22:50:00,SELL,1866.29,1868.84,-255.0,0.0,3,TIME EXIT
2023-02-07 01:55:00,2023-02-07 08:35:00,BUY,1868.33,1876.4,807.0,807.0,80,TARGET 3
2023-02-07 08:55:00,2023-02-07 09:10:00,BUY,1875.22,1873.22,-200.0,19.0,3,TIME EXIT
2023-02-07 11:05:00,2023-02-07 11:10:00,SELL,1871.55,1875.34,-379.0,0.0,1,SL HIT
2023-02-07 11:40:00,2023-02-07 11:55:00,BUY,1875.92,1873.42,-250.0,0.0,3,TIME EXIT
2023-02-07 12:50:00,2023-02-07 14:20:00,SELL,1872.35,1872.0,35.0,539.0,18,TRAIL L1 STOP
2023-02-07 18:20:00,2023-02-07 18:40:00,BUY,1876.37,1875.96,-41.0,144.0,4,TIME EXIT
2023-02-07 18:50:00,2023-02-07 19:05:00,BUY,1876.5,1873.5,-300.0,0.0,3,SL HIT
2023-02-07 20:00:00,2023-02-07 20:10:00,BUY,1880.58,1874.12,-646.0,0.0,2,SL HIT
2023-02-07 20:25:00,2023-02-07 21:15:00,SELL,1872.5,1872.79,-29.0,667.0,10,TIME EXIT
2023-02-07 21:25:00,2023-02-07 21:40:00,SELL,1871.56,1873.02,-146.0,0.0,3,TIME EXIT
2023-02-07 22:25:00,2023-02-07 22:40:00,SELL,1868.99,1870.06,-107.0,4.0,3,TIME EXIT
2023-02-07 23:00:00,2023-02-07 23:15:00,SELL,1870.18,1870.87,-69.0,19.0,3,TIME EXIT
2023-02-08 01:00:00,2023-02-08 01:15:00,BUY,1873.42,1872.62,-80.0,0.0,3,TIME EXIT
2023-02-08 01:55:00,2023-02-08 02:20:00,BUY,1873.15,1873.29,14.0,133.0,5,TIME EXIT
2023-02-08 02:30:00,2023-02-08 09:45:00,BUY,1873.74,1882.02,828.0,828.0,87,TARGET 3
2023-02-08 10:15:00,2023-02-08 10:30:00,BUY,1881.16,1880.97,-19.0,359.0,3,TIME EXIT
2023-02-08 10:40:00,2023-02-08 12:10:00,BUY,1883.04,1882.7,-34.0,299.0,18,TIME EXIT
2023-02-08 14:25:00,2023-02-08 14:40:00,BUY,1882.54,1880.35,-219.0,40.0,3,TIME EXIT
2023-02-08 14:55:00,2023-02-08 16:05:00,SELL,1878.61,1879.02,-41.0,550.0,14,TIME EXIT
2023-02-08 16:25:00,2023-02-08 16:30:00,BUY,1882.87,1877.97,-490.0,0.0,1,SL HIT
2023-02-08 17:15:00,2023-02-08 17:35:00,SELL,1871.91,1873.38,-147.0,110.0,4,TIME EXIT
2023-02-08 17:45:00,2023-02-08 18:00:00,SELL,1871.43,1875.34,-391.0,0.0,3,SL HIT
2023-02-08 18:20:00,2023-02-08 18:25:00,BUY,1878.4,1875.15,-325.0,0.0,1,SL HIT
2023-02-08 20:15:00,2023-02-08 20:30:00,BUY,1879.21,1878.43,-78.0,0.0,3,TIME EXIT
2023-02-08 21:00:00,2023-02-08 21:15:00,BUY,1878.06,1877.66,-40.0,0.0,3,TIME EXIT
2023-02-08 21:45:00,2023-02-09 03:45:00,SELL,1876.5,1876.44,6.0,381.0,60,TIME EXIT
2023-02-09 04:00:00,2023-02-09 10:35:00,BUY,1876.94,1885.06,812.0,812.0,79,TARGET 3
2023-02-09 10:55:00,2023-02-09 11:10:00,BUY,1884.3,1884.46,16.0,95.0,3,TIME EXIT
2023-02-09 13:00:00,2023-02-09 13:15:00,BUY,1885.6,1880.86,-474.0,0.0,3,SL HIT
2023-02-09 16:20:00,2023-02-09 16:30:00,BUY,1887.25,1883.53,-372.0,0.0,2,SL HIT
2023-02-09 17:15:00,2023-02-09 18:00:00,SELL,1880.58,1868.58,1200.0,1200.0,9,TARGET 3
2023-02-09 18:20:00,2023-02-09 18:55:00,SELL,1874.04,1874.17,-13.0,176.0,7,TIME EXIT
2023-02-09 19:15:00,2023-02-09 19:40:00,SELL,1873.42,1863.96,946.0,946.0,5,TARGET 3
2023-02-09 20:05:00,2023-02-09 20:20:00,SELL,1867.13,1867.16,-3.0,0.0,3,TIME EXIT
2023-02-09 20:40:00,2023-02-10 05:25:00,SELL,1866.76,1857.84,892.0,892.0,93,TARGET 3
2023-02-10 06:00:00,2023-02-10 07:35:00,SELL,1855.38,1855.62,-24.0,220.0,19,TIME EXIT
2023-02-10 09:30:00,2023-02-10 10:00:00,BUY,1860.65,1868.66,801.0,801.0,6,TARGET 3
2023-02-10 10:45:00,2023-02-10 11:05:00,BUY,1868.77,1868.96,19.0,37.0,4,TIME EXIT
2023-02-10 13:25:00,2023-02-10 13:40:00,SELL,1861.36,1863.37,-201.0,0.0,3,TIME EXIT
2023-02-10 14:45:00,2023-02-10 15:00:00,BUY,1865.04,1862.74,-230.0,0.0,3,TIME EXIT
2023-02-10 15:30:00,2023-02-10 16:35:00,BUY,1864.55,1862.14,-241.0,322.0,13,TIME EXIT
2023-02-10 17:25:00,2023-02-10 19:30:00,SELL,1862.8,1863.26,-46.0,511.0,25,TIME EXIT
2023-02-10 22:05:00,2023-02-10 22:20:00,BUY,1864.08,1863.8,-28.0,58.0,3,TIME EXIT
2023-02-10 22:30:00,2023-02-10 22:55:00,BUY,1864.1,1864.29,19.0,54.0,5,TIME EXIT
2023-02-10 23:25:00,2023-02-13 01:00:00,BUY,1864.3,1864.05,-25.0,114.0,7,TIME EXIT
2023-02-13 01:10:00,2023-02-13 01:25:00,BUY,1864.71,1863.35,-136.0,0.0,3,TIME EXIT
2023-02-13 01:40:00,2023-02-13 02:00:00,SELL,1863.23,1863.09,14.0,56.0,4,TIME EXIT
2023-02-13 02:10:00,2023-02-13 02:45:00,SELL,1862.34,1862.92,-58.0,131.0,7,TIME EXIT
2023-02-13 02:55:00,2023-02-13 08:25:00,SELL,1862.64,1863.33,-69.0,479.0,66,TIME EXIT
2023-02-13 09:05:00,2023-02-13 09:40:00,BUY,1863.43,1863.58,15.0,221.0,7,TIME EXIT
2023-02-13 10:35:00,2023-02-13 10:50:00,SELL,1861.06,1862.88,-182.0,0.0,3,TIME EXIT
2023-02-13 11:20:00,2023-02-13 13:00:00,SELL,1859.73,1859.94,-21.0,531.0,20,TIME EXIT
2023-02-13 13:25:00,2023-02-13 14:05:00,BUY,1861.07,1860.1,-97.0,143.0,8,TIME EXIT
2023-02-13 14:15:00,2023-02-13 14:35:00,BUY,1861.14,1860.21,-93.0,69.0,4,TIME EXIT
2023-02-13 15:55:00,2023-02-13 16:10:00,SELL,1855.9,1856.22,-32.0,0.0,3,TIME EXIT
2023-02-13 16:30:00,2023-02-13 16:45:00,SELL,1856.91,1857.98,-107.0,0.0,3,TIME EXIT
2023-02-13 17:15:00,2023-02-13 17:30:00,SELL,1855.41,1857.19,-178.0,0.0,3,TIME EXIT
2023-02-13 17:50:00,2023-02-14 02:15:00,SELL,1855.94,1855.9,4.0,475.0,89,TIME EXIT
2023-02-14 02:40:00,2023-02-14 03:15:00,BUY,1855.39,1855.51,12.0,112.0,7,TIME EXIT
2023-02-14 03:35:00,2023-02-14 03:50:00,BUY,1855.79,1855.94,15.0,15.0,3,TIME EXIT
2023-02-14 04:10:00,2023-02-14 04:25:00,BUY,1856.78,1856.92,14.0,17.0,3,TIME EXIT
2023-02-14 04:50:00,2023-02-14 05:05:00,BUY,1858.29,1857.28,-101.0,0.0,3,TIME EXIT
2023-02-14 05:10:00,2023-02-14 05:25:00,BUY,1857.29,1856.77,-52.0,0.0,3,TIME EXIT
2023-02-14 06:20:00,2023-02-14 13:20:00,BUY,1857.49,1857.6,11.0,675.0,84,TIME EXIT
2023-02-14 13:25:00,2023-02-14 13:45:00,SELL,1857.57,1857.64,-7.0,308.0,4,TIME EXIT
2023-02-14 13:55:00,2023-02-14 14:10:00,SELL,1856.93,1857.62,-69.0,0.0,3,TIME EXIT
2023-02-14 15:05:00,2023-02-14 15:10:00,BUY,1861.76,1858.54,-322.0,0.0,1,SL HIT
2023-02-14 15:20:00,2023-02-14 16:10:00,BUY,1858.98,1858.9,-8.0,699.0,10,TIME EXIT
2023-02-14 17:35:00,2023-02-14 17:40:00,BUY,1859.9,1855.09,-481.0,0.0,1,SL HIT
2023-02-14 17:55:00,2023-02-14 18:00:00,SELL,1851.12,1854.18,-306.0,0.0,1,SL HIT
2023-02-14 18:10:00,2023-02-14 20:00:00,SELL,1851.48,1852.78,-130.0,415.0,22,TIME EXIT
2023-02-14 20:20:00,2023-02-14 20:25:00,BUY,1857.79,1854.72,-307.0,0.0,1,SL HIT
2023-02-14 23:55:00,2023-02-15 01:15:00,SELL,1854.39,1854.32,7.0,76.0,4,TIME EXIT
2023-02-15 02:00:00,2023-02-15 02:15:00,BUY,1854.94,1854.57,-37.0,0.0,3,TIME EXIT
2023-02-15 02:40:00,2023-02-15 04:40:00,BUY,1854.95,1853.83,-112.0,495.0,24,TIME EXIT
2023-02-15 05:35:00,2023-02-15 08:40:00,SELL,1850.65,1842.53,812.0,812.0,37,TARGET 3
2023-02-15 09:00:00,2023-02-15 09:15:00,SELL,1843.46,1843.91,-45.0,62.0,3,TIME EXIT
2023-02-15 09:30:00,2023-02-15 10:00:00,SELL,1843.44,1832.5,1094.0,1094.0,6,TARGET 3
2023-02-15 10:35:00,2023-02-15 10:50:00,SELL,1834.48,1834.5,-2.0,0.0,3,TIME EXIT
2023-02-15 12:45:00,2023-02-15 13:00:00,SELL,1835.33,1835.18,15.0,15.0,3,TIME EXIT
2023-02-15 13:30:00,2023-02-15 13:50:00,SELL,1834.31,1834.94,-63.0,21.0,4,TIME EXIT
2023-02-15 14:05:00,2023-02-15 14:20:00,SELL,1834.89,1836.22,-133.0,0.0,3,TIME EXIT
2023-02-15 16:10:00,2023-02-15 16:25:00,SELL,1834.54,1834.51,3.0,179.0,3,TIME EXIT
2023-02-15 17:15:00,2023-02-15 17:50:00,SELL,1833.75,1833.91,-16.0,278.0,7,TIME EXIT
2023-02-15 18:35:00,2023-02-15 18:40:00,SELL,1831.97,1835.72,-375.0,0.0,1,SL HIT
2023-02-15 22:15:00,2023-02-15 22:30:00,SELL,1835.13,1836.27,-114.0,0.0,3,TIME EXIT
2023-02-16 01:35:00,2023-02-16 01:50:00,SELL,1836.18,1836.32,-14.0,2.0,3,TIME EXIT
2023-02-16 02:25:00,2023-02-16 02:40:00,BUY,1836.85,1835.93,-92.0,0.0,3,TIME EXIT
2023-02-16 02:45:00,2023-02-16 03:05:00,SELL,1835.94,1836.01,-7.0,63.0,4,TIME EXIT
2023-02-16 03:20:00,2023-02-16 03:30:00,SELL,1836.14,1839.92,-378.0,0.0,2,SL HIT
2023-02-16 04:20:00,2023-02-16 05:00:00,BUY,1841.51,1841.7,19.0,95.0,8,TIME EXIT
2023-02-16 05:10:00,2023-02-16 05:25:00,BUY,1841.9,1840.94,-96.0,0.0,3,TIME EXIT
2023-02-16 07:50:00,2023-02-16 08:05:00,SELL,1836.18,1836.81,-63.0,0.0,3,TIME EXIT
2023-02-16 08:10:00,2023-02-16 09:00:00,SELL,1836.78,1837.05,-27.0,172.0,10,TIME EXIT
2023-02-16 09:35:00,2023-02-16 10:30:00,BUY,1839.91,1840.02,11.0,299.0,11,TIME EXIT
2023-02-16 11:00:00,2023-02-16 11:15:00,SELL,1837.56,1839.32,-176.0,0.0,3,TIME EXIT
2023-02-16 12:00:00,2023-02-16 12:15:00,SELL,1835.55,1837.16,-161.0,0.0,3,TIME EXIT
2023-02-16 12:25:00,2023-02-16 12:40:00,SELL,1836.36,1838.17,-181.0,0.0,3,TIME EXIT
2023-02-16 13:30:00,2023-02-16 13:45:00,SELL,1836.59,1836.61,-2.0,0.0,3,TIME EXIT
2023-02-16 14:05:00,2023-02-16 14:20:00,SELL,1836.81,1838.32,-151.0,0.0,3,TIME EXIT
2023-02-16 15:10:00,2023-02-16 15:25:00,BUY,1839.32,1836.32,-300.0,0.0,3,SL HIT
2023-02-16 15:45:00,2023-02-16 16:05:00,SELL,1835.07,1835.08,-1.0,421.0,4,TIME EXIT
2023-02-16 16:20:00,2023-02-16 17:30:00,SELL,1833.41,1834.47,-106.0,546.0,14,TIME EXIT
2023-02-16 19:15:00,2023-02-16 22:20:00,BUY,1839.53,1839.66,13.0,527.0,37,TIME EXIT
2023-02-16 23:40:00,2023-02-16 23:55:00,SELL,1836.38,1836.43,-5.0,11.0,3,TIME EXIT
2023-02-17 01:05:00,2023-02-17 04:00:00,SELL,1835.46,1826.64,882.0,882.0,35,TARGET 3
2023-02-17 04:25:00,2023-02-17 04:45:00,SELL,1829.81,1830.06,-25.0,145.0,4,TIME EXIT
2023-02-17 04:55:00,2023-02-17 10:00:00,SELL,1829.63,1820.71,892.0,892.0,61,TARGET 3
2023-02-17 10:05:00,2023-02-17 10:25:00,SELL,1820.71,1820.86,-15.0,43.0,4,TIME EXIT
2023-02-17 10:35:00,2023-02-17 10:50:00,SELL,1820.24,1821.35,-111.0,79.0,3,TIME EXIT
2023-02-17 11:05:00,2023-02-17 11:20:00,SELL,1820.04,1822.12,-208.0,0.0,3,TIME EXIT
2023-02-17 13:05:00,2023-02-17 13:20:00,SELL,1821.92,1823.18,-126.0,0.0,3,TIME EXIT
2023-02-17 13:25:00,2023-02-17 13:40:00,SELL,1823.13,1824.21,-108.0,0.0,3,TIME EXIT
2023-02-17 14:40:00,2023-02-17 14:55:00,BUY,1827.55,1826.81,-74.0,26.0,3,TIME EXIT
2023-02-17 15:05:00,2023-02-17 16:25:00,BUY,1826.91,1826.31,-60.0,198.0,16,TIME EXIT
2023-02-17 16:35:00,2023-02-17 16:45:00,BUY,1827.86,1824.66,-320.0,0.0,2,SL HIT
2023-02-17 16:50:00,2023-02-17 17:00:00,SELL,1824.77,1831.24,-647.0,0.0,2,SL HIT
2023-02-17 19:25:00,2023-02-17 19:40:00,BUY,1841.17,1841.18,1.0,104.0,3,TIME EXIT
2023-02-17 20:00:00,2023-02-17 20:25:00,BUY,1840.84,1840.39,-45.0,133.0,5,TIME EXIT
2023-02-17 20:45:00,2023-02-17 21:10:00,BUY,1842.27,1842.19,-8.0,107.0,5,TIME EXIT
2023-02-17 21:20:00,2023-02-17 21:35:00,BUY,1842.62,1842.3,-32.0,0.0,3,TIME EXIT
2023-02-17 21:50:00,2023-02-17 22:05:00,BUY,1843.13,1843.29,16.0,16.0,3,TIME EXIT
2023-02-17 22:10:00,2023-02-17 22:25:00,BUY,1843.29,1842.36,-93.0,2.0,3,TIME EXIT
2023-02-17 22:35:00,2023-02-17 22:50:00,BUY,1842.74,1842.07,-67.0,0.0,3,TIME EXIT
2023-02-20 01:40:00,2023-02-20 02:30:00,SELL,1839.12,1839.1,2.0,175.0,10,TIME EXIT
2023-02-20 02:40:00,2023-02-20 02:55:00,SELL,1838.41,1838.92,-51.0,71.0,3,TIME EXIT
2023-02-20 03:45:00,2023-02-21 05:10:00,BUY,1839.72,1838.72,-100.0,754.0,263,TIME EXIT
2023-02-21 05:35:00,2023-02-21 05:55:00,SELL,1838.54,1838.49,5.0,114.0,4,TIME EXIT
2023-02-21 06:05:00,2023-02-21 06:20:00,SELL,1838.28,1838.09,19.0,53.0,3,TIME EXIT
2023-02-21 06:30:00,2023-02-21 06:50:00,SELL,1837.8,1838.26,-46.0,41.0,4,TIME EXIT
2023-02-21 07:15:00,2023-02-21 07:40:00,SELL,1838.03,1838.77,-74.0,79.0,5,TIME EXIT
2023-02-21 09:20:00,2023-02-21 15:45:00,SELL,1836.44,1836.66,-22.0,612.0,77,TIME EXIT
2023-02-21 16:00:00,2023-02-21 16:45:00,BUY,1836.77,1836.09,-68.0,612.0,9,TIME EXIT
2023-02-21 17:50:00,2023-02-21 18:05:00,BUY,1840.28,1835.33,-495.0,0.0,3,SL HIT
2023-02-21 18:20:00,2023-02-21 18:35:00,SELL,1835.28,1835.4,-12.0,0.0,3,TIME EXIT
2023-02-21 18:55:00,2023-02-21 19:25:00,SELL,1834.59,1834.41,18.0,160.0,6,TIME EXIT
2023-02-21 20:50:00,2023-02-21 21:05:00,SELL,1832.23,1832.62,-39.0,0.0,3,TIME EXIT
2023-02-21 21:35:00,2023-02-21 21:50:00,SELL,1833.15,1833.68,-53.0,0.0,3,TIME EXIT
2023-02-21 23:50:00,2023-02-22 01:05:00,SELL,1834.68,1835.0,-32.0,0.0,3,TIME EXIT
2023-02-22 01:20:00,2023-02-22 07:30:00,BUY,1834.95,1834.75,-20.0,289.0,74,TIME EXIT
2023-02-22 07:50:00,2023-02-22 08:05:00,SELL,1835.32,1836.44,-112.0,0.0,3,TIME EXIT
2023-02-22 08:15:00,2023-02-22 08:30:00,BUY,1836.52,1835.51,-101.0,3.0,3,TIME EXIT
2023-02-22 09:00:00,2023-02-22 09:15:00,SELL,1835.37,1836.02,-65.0,0.0,3,TIME EXIT
2023-02-22 11:05:00,2023-02-22 11:20:00,SELL,1834.0,1834.24,-24.0,0.0,3,TIME EXIT
2023-02-22 12:25:00,2023-02-22 12:40:00,SELL,1832.99,1834.07,-108.0,39.0,3,TIME EXIT
2023-02-22 12:55:00,2023-02-22 13:10:00,SELL,1833.86,1837.14,-328.0,0.0,3,SL HIT
2023-02-22 13:45:00,2023-02-22 14:30:00,BUY,1837.05,1845.4,835.0,835.0,9,TARGET 3
2023-02-22 15:00:00,2023-02-22 15:15:00,BUY,1841.59,1838.3,-329.0,0.0,3,SL HIT
2023-02-22 15:35:00,2023-02-22 15:50:00,SELL,1836.26,1837.52,-126.0,0.0,3,TIME EXIT
2023-02-22 16:55:00,2023-02-22 17:20:00,SELL,1836.8,1837.23,-43.0,390.0,5,TIME EXIT
2023-02-22 18:30:00,2023-02-22 21:50:00,SELL,1834.72,1826.02,870.0,870.0,40,TARGET 3
2023-02-22 21:55:00,2023-02-22 22:15:00,SELL,1825.96,1826.92,-96.0,200.0,4,TIME EXIT
2023-02-22 22:25:00,2023-02-23 03:30:00,SELL,1826.67,1827.04,-37.0,278.0,49,TIME EXIT
2023-02-23 03:35:00,2023-02-23 04:00:00,BUY,1827.06,1826.7,-36.0,110.0,5,TIME EXIT
2023-02-23 04:10:00,2023-02-23 10:40:00,BUY,1826.88,1827.22,34.0,614.0,78,TRAIL L1 STOP
2023-02-23 11:00:00,2023-02-23 11:15:00,SELL,1826.7,1826.9,-20.0,4.0,3,TIME EXIT
2023-02-23 11:25:00,2023-02-23 11:40:00,SELL,1826.02,1825.92,10.0,10.0,3,TIME EXIT
2023-02-23 11:45:00,2023-02-23 12:00:00,SELL,1825.92,1826.43,-51.0,0.0,3,TIME EXIT
2023-02-23 12:10:00,2023-02-23 12:30:00,SELL,1826.06,1826.03,3.0,112.0,4,TIME EXIT
2023-02-23 12:40:00,2023-02-23 12:55:00,SELL,1825.52,1826.52,-100.0,0.0,3,TIME EXIT
2023-02-23 13:35:00,2023-02-23 13:50:00,SELL,1824.63,1826.27,-164.0,0.0,3,TIME EXIT
2023-02-23 14:20:00,2023-02-23 14:35:00,SELL,1825.0,1827.76,-276.0,0.0,3,TIME EXIT
2023-02-23 14:55:00,2023-02-23 15:10:00,BUY,1827.68,1825.66,-202.0,0.0,3,TIME EXIT
2023-02-23 16:05:00,2023-02-23 16:15:00,SELL,1824.12,1828.08,-396.0,0.0,2,SL HIT
2023-02-23 16:50:00,2023-02-23 17:00:00,BUY,1827.94,1824.9,-304.0,23.0,2,SL HIT
2023-02-23 17:35:00,2023-02-24 02:10:00,SELL,1824.03,1824.1,-7.0,491.0,91,TIME EXIT
2023-02-24 02:25:00,2023-02-24 07:30:00,BUY,1824.29,1824.31,2.0,329.0,61,TIME EXIT
2023-02-24 07:45:00,2023-02-24 08:00:00,SELL,1824.76,1824.96,-20.0,34.0,3,TIME EXIT
2023-02-24 08:20:00,2023-02-24 08:35:00,SELL,1824.6,1824.9,-30.0,0.0,3,TIME EXIT
2023-02-24 08:50:00,2023-02-24 09:05:00,SELL,1824.86,1825.56,-70.0,86.0,3,TIME EXIT
2023-02-24 09:15:00,2023-02-24 10:35:00,SELL,1824.43,1824.61,-18.0,444.0,16,TIME EXIT
2023-02-24 11:35:00,2023-02-24 11:50:00,SELL,1822.43,1822.32,11.0,11.0,3,TIME EXIT
2023-02-24 12:10:00,2023-02-24 12:25:00,SELL,1821.57,1823.77,-220.0,0.0,3,TIME EXIT
2023-02-24 13:55:00,2023-02-24 16:20:00,SELL,1819.37,1811.16,821.0,821.0,29,TARGET 3
2023-02-24 16:45:00,2023-02-24 16:50:00,SELL,1809.74,1813.58,-384.0,0.0,1,SL HIT
2023-02-24 17:00:00,2023-02-24 17:15:00,SELL,1812.93,1812.82,11.0,21.0,3,TIME EXIT
2023-02-24 17:35:00,2023-02-24 18:25:00,SELL,1812.45,1813.16,-71.0,270.0,10,TIME EXIT
2023-02-24 19:40:00,2023-02-24 22:00:00,SELL,1811.76,1812.26,-50.0,260.0,28,TIME EXIT
2023-02-24 23:30:00,2023-02-24 23:50:00,SELL,1811.11,1811.12,-1.0,29.0,4,TIME EXIT
2023-02-27 01:00:00,2023-02-27 01:15:00,SELL,1812.02,1812.38,-36.0,38.0,3,TIME EXIT
2023-02-27 02:40:00,2023-02-27 02:55:00,BUY,1813.34,1813.53,19.0,52.0,3,TIME EXIT
2023-02-27 03:00:00,2023-02-27 03:15:00,BUY,1813.46,1812.98,-48.0,0.0,3,TIME EXIT
2023-02-27 04:00:00,2023-02-27 04:15:00,BUY,1813.84,1813.36,-48.0,0.0,3,TIME EXIT
2023-02-27 04:20:00,2023-02-27 04:40:00,BUY,1813.28,1812.42,-86.0,47.0,4,TIME EXIT
2023-02-27 05:00:00,2023-02-27 10:00:00,SELL,1811.78,1811.67,11.0,444.0,60,TIME EXIT
2023-02-27 10:05:00,2023-02-27 10:50:00,BUY,1811.67,1811.49,-18.0,153.0,9,TIME EXIT
2023-02-27 11:20:00,2023-02-27 11:35:00,SELL,1808.81,1809.22,-41.0,0.0,3,TIME EXIT
2023-02-27 11:50:00,2023-02-27 12:20:00,SELL,1809.34,1809.62,-28.0,88.0,6,TIME EXIT
2023-02-27 12:30:00,2023-02-27 12:45:00,SELL,1809.45,1810.38,-93.0,19.0,3,TIME EXIT
2023-02-27 13:05:00,2023-02-27 13:20:00,BUY,1811.78,1811.22,-56.0,0.0,3,TIME EXIT
2023-02-27 13:40:00,2023-02-27 13:55:00,BUY,1811.33,1811.46,13.0,13.0,3,TIME EXIT
2023-02-27 14:00:00,2023-02-27 14:20:00,BUY,1811.46,1810.47,-99.0,168.0,4,TIME EXIT
2023-02-27 15:35:00,2023-02-28 09:10:00,BUY,1812.38,1812.37,-1.0,765.0,199,TIME EXIT
2023-02-28 09:25:00,2023-02-28 09:40:00,SELL,1810.98,1811.81,-83.0,0.0,3,TIME EXIT
2023-02-28 09:45:00,2023-02-28 10:50:00,SELL,1811.47,1811.47,0.0,449.0,13,TIME EXIT
2023-02-28 12:00:00,2023-02-28 12:15:00,SELL,1810.54,1810.7,-16.0,0.0,3,TIME EXIT
2023-02-28 12:30:00,2023-02-28 13:20:00,SELL,1810.39,1810.47,-8.0,225.0,10,TIME EXIT
2023-02-28 14:30:00,2023-02-28 14:45:00,SELL,1808.08,1808.6,-52.0,0.0,3,TIME EXIT
2023-02-28 14:50:00,2023-02-28 15:05:00,SELL,1808.61,1809.31,-70.0,0.0,3,TIME EXIT
2023-02-28 15:35:00,2023-02-28 15:45:00,SELL,1808.38,1811.6,-322.0,0.0,2,SL HIT
2023-02-28 16:20:00,2023-02-28 17:00:00,BUY,1814.2,1823.32,912.0,912.0,8,TARGET 3
2023-02-28 18:05:00,2023-02-28 18:35:00,BUY,1826.75,1826.6,-15.0,76.0,6,TIME EXIT
2023-02-28 18:50:00,2023-02-28 22:50:00,BUY,1827.07,1827.12,5.0,400.0,48,TIME EXIT
2023-03-01 01:45:00,2023-03-01 03:30:00,SELL,1826.12,1826.31,-19.0,273.0,21,TIME EXIT
2023-03-01 03:50:00,2023-03-01 04:45:00,BUY,1827.64,1827.82,18.0,149.0,11,TIME EXIT
2023-03-01 05:25:00,2023-03-01 05:40:00,BUY,1830.43,1830.26,-17.0,0.0,3,TIME EXIT
2023-03-01 05:45:00,2023-03-01 06:25:00,BUY,1830.24,1830.42,18.0,76.0,8,TIME EXIT
2023-03-01 06:35:00,2023-03-01 06:50:00,BUY,1831.06,1830.18,-88.0,0.0,3,TIME EXIT
2023-03-01 07:15:00,2023-03-01 07:30:00,BUY,1831.41,1831.31,-10.0,111.0,3,TIME EXIT
2023-03-01 07:40:00,2023-03-01 07:55:00,BUY,1831.8,1831.18,-62.0,0.0,3,TIME EXIT
2023-03-01 08:05:00,2023-03-01 11:15:00,BUY,1831.55,1831.42,-13.0,569.0,38,TIME EXIT
2023-03-01 13:20:00,2023-03-01 13:45:00,BUY,1835.97,1836.09,12.0,213.0,5,TIME EXIT
2023-03-01 14:00:00,2023-03-01 15:30:00,BUY,1835.3,1835.1,-20.0,532.0,18,TIME EXIT
2023-03-01 16:25:00,2023-03-01 17:05:00,BUY,1839.03,1836.17,-286.0,317.0,8,TIME EXIT
2023-03-01 17:20:00,2023-03-01 18:05:00,BUY,1839.22,1838.77,-45.0,280.0,9,TIME EXIT
2023-03-01 19:10:00,2023-03-01 19:20:00,BUY,1841.18,1837.97,-321.0,0.0,2,SL HIT
2023-03-01 22:10:00,2023-03-01 22:25:00,BUY,1838.62,1838.25,-37.0,0.0,3,TIME EXIT
2023-03-02 01:30:00,2023-03-02 01:45:00,BUY,1838.05,1837.4,-65.0,0.0,3,TIME EXIT
2023-03-02 02:10:00,2023-03-02 02:25:00,SELL,1836.14,1837.3,-116.0,0.0,3,TIME EXIT
2023-03-02 02:40:00,2023-03-02 13:45:00,SELL,1837.03,1837.12,-9.0,659.0,133,TIME EXIT
2023-03-02 14:00:00,2023-03-02 14:15:00,BUY,1836.68,1835.64,-104.0,32.0,3,TIME EXIT
